Cluster ID,confidence_score,Id,Name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Progmod,canonical_Phone,canonical_Center Director,canonical_Name,canonical_Number per Site EHS,canonical_Address,canonical_Agency,canonical_Column,canonical_IDHS Provider ID,canonical_Fax,canonical_Neighborhood,canonical_Email Address,canonical_Ounce of Prevention Description,canonical_Eearly Head Start Fund,canonical_Program Option,canonical_NAEYC Valid Until,canonical_ECE Available Programs,canonical_Id,canonical_NAEYC Program Id,canonical_Website,canonical_CC fund,canonical_Number per Site HS,canonical_Column2,canonical_Head Start Fund,canonical_Funded Enrollment,canonical_Zip,canonical_Length of Day,canonical_Purple binder service type,canonical_Director,canonical_Executive Director,canonical_Program Name
4,0.999980866909,515,Easter Seals Society of Metropolitan Chicago - Gilchrist-Marchman,1001 W Roosevelt Rd,,9395115,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'9395115',b'',b'easter seals society of metropolitan chicago - gilchrist-marchman',b'',b'1001 w roosevelt rd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'515',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
4,0.999980866909,516,Easter Seals Society of Metropolitan Chicago - Gilchrist-Marchman,1001 W Roosevelt Rd,,9395115,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'9395115',b'',b'easter seals society of metropolitan chicago - gilchrist-marchman',b'',b'1001 w roosevelt rd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'515',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
401,,517,Jenner,1009 N. Cleveland,,5348440,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,518,Revere,1010 E. 72nd St.,,5350618,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,519,Hay,1018 N. Laramie,,5346000,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.999981,520,Hull House Association - Uptown Head Start / Hull House,1020 W Bryn Mawr Ave,,7695753,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'7695753',b'',b'hull house association - uptown head start / hull house',b'',b'1020 w bryn mawr ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'8',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
404,,521,Piccolo,1040 N. Keeler,,5344425,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,522,Kohn,10414 S. State St.,,5355489,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.999980866909,523,Catholic Charities of the Archdiocese of Chicago - St. Kevin,10509 S Torrence Ave,,3746466,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'3746466',b'',b'catholic charities of the archdiocese of chicago - st. kevin',b'',b'10509 s torrence ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
7,0.999980866909,524,Catholic Charities of the Archdiocese of Chicago - St. Kevin,10509 S Torrence Ave,,3746466,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'3746466',b'',b'catholic charities of the archdiocese of chicago - st. kevin',b'',b'10509 s torrence ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'12',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
406,,525,Ada S. McKinley Community Services - McKinley - Trumbull Park,10530 S Oglesby,,3757022,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,,526,Community Learning Center - Community Learning Center,10612 S Wentworth Ave,,9284104,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,527,Hull House Association - New Age,10951 S Michigan Ave,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.999821037054,528,Bethel New Life - Molade Child Development Center,1120 N Lamon Ave,,6267760,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'6267760',b'',b'bethel new life - molade child development center',b'',b'1120 n lamon ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'17',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b'',b'community partnerships'
409,,529,Henry Booth House - Hippity Hop Tiny Tots,11223 S Halsted St,,7853340,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,530,Henry Booth House - Humpty Dumpty,1126 W 99th ST,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,531,Chicago Youth Centers - Lotts of Love,1139 W 79th St,,8744954,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0.999759197235,532,Ada S. McKinley Community Services - McKinley - Roseland,11410 S Edbrooke Ave,,4681918,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'4681918',b'',b'ada s. mckinley community services - mckinley - roseland',b'',b'11410 s edbrooke ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'233',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
10,0.999759197235,533,Ada S. McKinley Community Services - McKinley - Roseland,11410 S Edbrooke Ave,,4681918,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'4681918',b'',b'ada s. mckinley community services - mckinley - roseland',b'',b'11410 s edbrooke ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'233',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
412,,534,"Haley, Alex",11411 S. Eggleston,,5355340,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.999981,535,Board Trustees-City Colleges of Chicago - Truman,1145 W Wilson Ave,,8781700,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'8781700',b'',b'board trustees-city colleges of chicago - truman',b'',b'1145 w wilson ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'21',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
413,,536,Henry Booth House - Accounters/Partners,1155 W 81st St,,9945514,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.999980866909,537,Chicago State University - Gingerbread House,11640 S Wentworth Ave,,9284041,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'9284041',b'',b'chicago state university - gingerbread house',b'',b'11640 s wentworth ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'23',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
12,0.999980866909,538,Chicago State University - Gingerbread House,11640 S Wentworth Ave,,9284041,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'9284041',b'',b'chicago state university - gingerbread house',b'',b'11640 s wentworth ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'23',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
414,,539,Higgins,11710 S. Morgan,,5355625,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,540,Songhai,11725 S. Perry,,5355547,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,,541,Cameron,1234 N. Monticello,,5344290,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.999980866909,542,Chicago State University - Academy of Early Education,124 E 113th St,,7858163,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'7858163',b'',b'chicago state university - academy of early education',b'',b'124 e 113th st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'24',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
13,0.999980866909,543,Chicago State University - Academy of Early Education,124 E 113th St,,7858163,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'7858163',b'',b'chicago state university - academy of early education',b'',b'124 e 113th st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'24',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
417,,544,Perez,1241 W. 19Th St.,,5347650,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,545,Carpenter,1250 W. Erie,,5347385,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,546,"Brown Academy, R.",12607 S. Union,,5355385,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.999981,547,Easter Seals Society of Metropolitan Chicago - Stepping Stones Early/Childhood Lear,1300 E 75th St,,4930000,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'4930000',b'',b'easter seals society of metropolitan chicago - stepping stones early/childhood lear',b'',b'1300 e 75th st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'26',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
15,0.999980866909,548,Marcy Newberry Association - FOSCO ABLA Center,1312 S Racine Ave,,7466024,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'7466024',b'',b'marcy newberry association - fosco abla center',b'',b'1312 s racine ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'28',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'early head start'
15,0.999980866909,549,Marcy Newberry Association - FOSCO ABLA Center,1312 S Racine Ave,,7466024,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'7466024',b'',b'marcy newberry association - fosco abla center',b'',b'1312 s racine ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'28',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'early head start'
91,0.728715,550,"Henry Booth House - Kids Place II, Inc",1318 W 95th St,,4456500,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'4456500',b'',"b'kids place ii, inc.'",b'',b'1318 west 95th st.',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'241',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b'',b'community partnerships'
90,0.999981,551,Henson,1326 S. Avers Ave,,5341804,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5341804',b'',b'henson',b'',b'1326 s. avers ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'551',b'',b'',b'',b'',b'',b'',b'',b'',b'5-6 hours',b'',b'',b'',b'head start'
90,0.999981,552,Henson,1326 S. Avers Ave,,5341804,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5341804',b'',b'henson',b'',b'1326 s. avers ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'551',b'',b'',b'',b'',b'',b'',b'',b'',b'5-6 hours',b'',b'',b'',b'head start'
420,,553,Medill Inter,1326 W. 14Th Pl.,,5347760,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,0.987061,554,St. Augustine College - St. Augustine - Main Campus,1333 W Argyle St,,8783231,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'8783231',b'',b'st. augustine college - canillitas',b'',b'1333-45 w. argyle',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'242',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b'',b'community partnerships'
421,,555,Altgeld,1340 W. 71St,,5353250,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.999981,556,Salvation Army - Incarnation / Salvation Army,1345 N Karlov Ave,,2764118,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'2764118',b'',b'salvation army - incarnation / salvation army',b'',b'1345 n karlov ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'29',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
17,0.999926418066,557,Abraham Lincoln Centre - Hope Presbyterian Church,1354 W 61st St,,4715100,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'4715100',b'',b'abraham lincoln centre - hope presbyterian church',b'',b'1354 w 61st st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'30',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b'',b'community partnerships'
422,,558,Lavizzo,138 W. 109Th St,,5355300,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,0.999949,559,Northwestern University Settlement House - Northwestern University Settlement House,1400 W Augusta Blvd,,2787471,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'2787471',b'',b'northwestern university settlement house',b'',b'1400 w. augusta blvd.',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'245',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b'',b'community partnerships'
86,0.999980866909,560,Herzl CPC,1401 S. Hamlin,,5341751,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5341751',b'',b'herzl cpc',b'',b'1401 s. hamlin',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'200',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'',b'',b'',b'child parent center'
86,0.999980866909,561,Herzl CPC,1401 S. Hamlin,,5341751,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5341751',b'',b'herzl cpc',b'',b'1401 s. hamlin',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'200',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'',b'',b'',b'child parent center'
423,,562,Henry Booth House - Taylor Day School,1414 W 87th St,,2392322,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,563,McDowell,1419 E. 89Th,,5356404,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.999981,564,Pilsen,1420 W. 17Th St.,,5347675,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5347675',b'',b'pilsen',b'',b'1420 w. 17th st.',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'564',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'',b'',b'',b'head start'
37,0.999981,565,Pilsen,1420 W. 17Th St.,,5347675,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5347675',b'',b'pilsen',b'',b'1420 w. 17th st.',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'564',b'',b'',b'',b'',b'',b'',b'',b'',b'3-4 hours',b'',b'',b'',b'head start'
425,,566,Lozano Bilingual,1424 N. Cleaver,,5344150,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,567,Young,1434 N. Parkside,,5346200,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,568,Lathrop,1440 S. Christiana,,5341812,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,569,Peabody,1444 W. Augusta,,5344170,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.999980866909,570,Catholic Charities of the Archdiocese of Chicago - Our Lady of Lourdes,1449 S Keeler Ave,,5213126,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5213126',b'',b'catholic charities of the archdiocese of chicago - our lady of lourdes',b'',b'1449 s keeler ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'570',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
18,0.999980866909,571,Catholic Charities of the Archdiocese of Chicago - Our Lady of Lourdes,1449 S Keeler Ave,,5213126,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5213126',b'',b'catholic charities of the archdiocese of chicago - our lady of lourdes',b'',b'1449 s keeler ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'570',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
19,0.999169260263,572,Lutheran Social Services of Illinois - North Austin / LSSI,1500 N Mason Ave,,2371930,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'2371930',b'',b'lutheran social services of illinois - north austin / lssi',b'',b'1500 n mason ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'33',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b'',b'community partnerships'
20,0.999981,573,Marcy Newberry Association - New Birth,1500 W 69th St,,4710699,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'4710699',b'',b'marcy newberry association - new birth',b'',b'1500 w 69th st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'34',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
21,0.999981,574,Chicago Youth Centers - Mt. Moriah-Taylor / CYC,1501 N Harding Ave,,2785837,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'2785837',b'',b'chicago youth centers - mt. moriah-taylor / cyc',b'',b'1501 n harding ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'35',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
429,,575,Johnson,1504 S. Albany,,5341833,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,,576,Henry Booth House - Lakeview Development Center,1531 W Lawrence Ave,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.999980866909,577,Marcy Newberry Association - Marcy Center,1539 S Springfield Ave,,7612300,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'7612300',b'',b'marcy newberry association - marcy center',b'',b'1539 s springfield ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'37',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
22,0.999980866909,578,Marcy Newberry Association - Marcy Center,1539 S Springfield Ave,,7612300,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'7612300',b'',b'marcy newberry association - marcy center',b'',b'1539 s springfield ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'37',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
23,0.999282896519,579,Mary Crane League - Mary Crane - Morse,1545 W Morse Ave,,2621390,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'2621390',b'',b'mary crane league - mary crane - morse',b'',b'1545 w morse ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'38',b'',b'',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b'',b'community partnerships'
431,,580,Penn,1616 S. Avers,,5341665,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.999981,581,Cooper,1624 W. 19Th St.,,5347205,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5347205',b'',b'cooper',b'',b'1624 w. 19th st.',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'581',b'',b'',b'',b'',b'',b'',b'',b'',b'5-6 hours',b'',b'',b'',b'head start'
44,0.999981,582,Cooper,1624 W. 19Th St.,,5347205,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5347205',b'',b'cooper',b'',b'1624 w. 19th st.',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'581',b'',b'',b'',b'',b'',b'',b'',b'',b'5-6 hours',b'',b'',b'',b'head start'
24,0.999981,583,South Shore Bible - Maranatha,1631 E 71st St,,4937500,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'4937500',b'',b'south shore bible - maranatha',b'',b'1631 e 71st st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'39',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
432,,584,Gale,1631 W. Jonquil Tr.,,5342100,,Head Start,5-6 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.999418059985,585,Chicago Commons Association - Taylor Center for New Experiences,1633 N Hamlin Ave,,2278551,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'2278551',b'',b'chicago commons association - taylor center for new experiences',b'',b'1633 n hamlin ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'482',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'head start'
433,,586,Easter Seals Society of Metropolitan Chicago - Kimball Day Care,1636 N Kimball Ave,,,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.999981,587,Catholic Charities of the Archdiocese of Chicago - Ebenezer,1652 W Foster Ave,,8789925,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'8789925',b'',b'catholic charities of the archdiocese of chicago - ebenezer',b'',b'1652 w foster ave',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'41',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
27,0.999981,588,Chicago Commons Association - Paulo Freire,1653 W 43rd St,,8262669,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'8262669',b'',b'chicago commons association - paulo freire',b'',b'1653 w 43rd st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'42',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
28,0.999954342842,589,Erie Neighborhood House - Erie Community Center,1701 W Superior St,,5635800,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5635800',b'',b'erie neighborhood house - erie community center',b'',b'1701 w superior st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'483',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'head start'
434,,590,New Field,1707 W. Morse,,5342760,,Head Start,3-4 hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.999980866909,591,El Valor - Little Tykes I,1711 W 35th St,,2547700,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'2547700',b'',b'el valor - little tykes i',b'',b'1711 w 35th st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'591',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
29,0.999980866909,592,El Valor - Little Tykes I,1711 W 35th St,,2547700,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'2547700',b'',b'el valor - little tykes i',b'',b'1711 w 35th st',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'591',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
30,0.999980866909,593,El Hogar del Nino/Cuidar - El Hogar del Nino/El Centro - Loomis,1718 S Loomis Blvd,,5639796,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5639796',b'',b'el hogar del nino/cuidar - el hogar del nino/el centro - loomis',b'',b'1718 s loomis blvd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'593',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
30,0.999980866909,594,El Hogar del Nino/Cuidar - El Hogar del Nino/El Centro - Loomis,1718 S Loomis Blvd,,5639796,,Head Start,HALF DAY/FULL DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'5639796',b'',b'el hogar del nino/cuidar - el hogar del nino/el centro - loomis',b'',b'1718 s loomis blvd',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'',b'593',b'',b'',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b'',b'child care'
