Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Ounce of Prevention Description,canonical_Fax,canonical_Website,canonical_Center Director,canonical_Head Start Fund,canonical_Number per Site EHS,canonical_Neighborhood,canonical_NAEYC Program Id,canonical_Phone,canonical_Length of Day,canonical_Progmod,canonical_NAEYC Valid Until,canonical_CC fund,canonical_Source,canonical_Id,canonical_Number per Site HS,canonical_Program Name,canonical_Address,canonical_Email Address,canonical_IDHS Provider ID,canonical_Column2,canonical_Purple binder service type,canonical_Director,canonical_Column,canonical_Program Option,canonical_Funded Enrollment,canonical_Agency,canonical_Zip,canonical_Site name,canonical_Eearly Head Start Fund,canonical_ECE Available Programs,canonical_Executive Director
1149,,1813,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION FCCH-MELVIN TURNER,1508 W MONITOR ,60651,,,,,,,,MARCY NEWBERRY ASSOCIATION,AUSTIN,,,,,,No,Yes,No,"5969IP(EHS Collaboration Enhanced Home IP), 5970IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,,1814,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION FCCH-NORMA JACKSON,935 N MENARD ,60651,,,,,,,,MARCY NEWBERRY ASSOCIATION,AUSTIN,,,,,Celia Wills,No,Yes,No,"6104IP(EHS Collaboration Enhanced Home IP), 6105IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,,1815,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION FCCH-SHARON JAMES,311 N WALLER ,60644,2879737,,,,,,,MARCY NEWBERRY ASSOCIATION,AUSTIN,,,,,Sharon James,No,No,No,"5750IP(EHS Collaboration Enhanced Home IP), 5750IT(EHS Enhan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.967128880819,1816,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION FOSCO,1312 S RACINE ,60608,7466024,,,,,,,MARCY NEWBERRY ASSOCIATION,NEAR WEST SIDE,,,,,Kimberly Johnson,Yes,Yes,No,"4195IT(Child Care IT Center), 7086PS (HS Collaboration with",,,,,,,,,,b'',b'',b'no',b'www.marcy-newberry.org',b'',b'',b'',b'',b'7612300',b'half day/full day',b'yes',b'kimberly johnson',b'yes',b'cps_early_childhood_portal_scrape.csv',b'37',b'',b'state pre-kindergarten',b'1539 s springfield ave',b'',b'',b'early head start',b'',b'',b'',b'near west side',b'marcy newberry association',b'',b'60608',b'marcy newberry association',b'kimberly johnson',b'gertrude ricks',"b'4195it(child care it center), 7086ps (hs collaboration with'"
1152,,1817,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION KENYATTA'S DAY CARE,2334 E 75TH ST ,60649,,,,,,,,MARCY NEWBERRY ASSOCIATION,SOUTH SHORE,,,,,Brenda Owens,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,0.925468325615,1818,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION LEARNING TREE 1,8128 S KEDZIE ,60652,7788802,,,,,,,MARCY NEWBERRY ASSOCIATION,ASHBURN,,,,,Joanne Williams,Yes,No,No,,,,,,,,,,,b'',b'',b'no',b'www.marcy-newberry.org',b'',b'',b'',b'',b'7788802',b'',b'no',b'joanne williams',b'yes',b'chapin_dfss_providers_2011_070212.csv',b'1818',b'',b'',b'8322 s pulaski rd.',b'',b'',b'',b'',b'',b'',b'ashburn',b'marcy newberry association',b'',b'60652',b'marcy newberry association learning tree 1',b'joanne williams',b'gertrude ricks',b''
355,0.926548918088,1819,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION LEARNING TREE 2,8322 S PULASKI RD ,60652,8843345,,,,,,,MARCY NEWBERRY ASSOCIATION,ASHBURN,,,,,Joanne Williams,Yes,No,No,,,,,,,,,,,b'',b'',b'no',b'www.marcy-newberry.org',b'',b'',b'',b'',b'7788802',b'',b'no',b'joanne williams',b'yes',b'chapin_dfss_providers_2011_070212.csv',b'1818',b'',b'',b'8322 s pulaski rd.',b'',b'',b'',b'',b'',b'',b'ashburn',b'marcy newberry association',b'',b'60652',b'marcy newberry association learning tree 1',b'joanne williams',b'gertrude ricks',b''
33,0.791768014431,1820,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION MARCY CENTER,1539 S SPRINGFIELD ,60623,7622300,,,,,,,MARCY NEWBERRY ASSOCIATION,NORTH LAWNDALE,,,,,Barbara Tucker,Yes,No,Yes,"2751IT(Child Care IT Center), 7135PS(HS Collaboration with C",,,,,,,,,,b'',b'',b'yes',b'www.marcy-newberry.org',b'',b'',b'',b'',b'7622300',b'',b'no',b'barbara tucker',b'yes',b'chapin_dfss_providers_2011_070212.csv',b'3222',b'',b'',b'1539 s springfield',b'',b'',b'child care',b'',b'',b'',b'north lawndale',b'marcy newberry association',b'',b'60623',b'marcy newberry association marcy center',b'barbara tucker',b'gertrude ricks',"b'2751it(child care it center), 7135ps(hs collaboration with c'"
809,0.836482,1821,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION NEWBERRY CENTER,1073 W MAXWELL ,60608,8297555,,,,,,,MARCY NEWBERRY ASSOCIATION,NEAR WEST SIDE,,,,,Vernon Lyle,No,No,Yes,2753SA(School Age (SA)),,,,,,,,,,b'',b'',b'yes',b'www.marcy-newberry.org',b'',b'',b'',b'',b'8297555',b'',b'no',b'vernon lyle',b'no',b'chapin_dfss_providers_2011_070212.csv',b'1821',b'',b'',b'1073 w maxwell',b'',b'',b'',b'',b'',b'',b'near west side',b'marcy newberry association',b'',b'60608',b'marcy newberry association newberry center',b'vernon lyle',b'gertrude ricks',b'2753sa(school age (sa))'
1153,,1822,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION SOUTH HARPER MONTESSORI,8358 S STONY ISLAND AVE ,60617,7340375,,,,,,,MARCY NEWBERRY ASSOCIATION,AVALON PARK,,,,,Georgianna Coachman,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,0.829820871353,1823,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION ST. JOHN,5701 W MIDWAY PARK ,60644,3795533,,,,,,,MARCY NEWBERRY ASSOCIATION,AUSTIN,,,,,Willie Mae Cole,Yes,No,No,3149PS(HS Collaboration with Childcare),,,,,,,,,,b'',b'',b'no',b'www.marcy-newberry.org',b'',b'',b'',b'',b'3795533',b'',b'no',b'willie mae cole',b'yes',b'chapin_dfss_providers_2011_070212.csv',b'1823',b'',b'',b'5701 w midway park',b'',b'',b'',b'',b'',b'',b'austin',b'marcy newberry association',b'',b'60644',b'marcy newberry association st. john',b'willie mae cole',b'gertrude ricks',b'3149ps(hs collaboration with childcare)'
34,0.834152519703,1824,chapin_dfss_providers_2011_070212.csv,MARY CRANE LEAGUE CHILDREN'S LEARN AND PLAY,6512 S HALSTED ST ,60621,,,,,,,,MARY CRANE LEAGUE,ENGLEWOOD,,,,,,Yes,No,No,,,,,,,,,,,b'',b'',b'no',b'www.marycrane.org',b'',b'',b'',b'',b'9667162',b'',b'no',b'mashanda scott',b'yes',b'chapin_dfss_providers_2011_070212.csv',b'1824',b'',b'',b'6512 s halsted st',b'',b'',b'',b'',b'',b'',b'englewood',b'mary crane league',b'',b'60621',"b""mary crane league children's learn and play""",b'',b'lavetter terry',b''
35,0.828325670499,1825,chapin_dfss_providers_2011_070212.csv,MARY CRANE LEAGUE MARY CRANE CENTER (EAST),2974 N CLYBOURN AVE ,60618,3485528,,,,,,,MARY CRANE LEAGUE,NORTH CENTER,,,,,Jennifer Jones,Yes,No,Yes,"4145IT(Child Care IT Center), 4236PS(HS Collaboration with C",,,,,,,,,,b'',b'(773) 325-2530',b'yes',b'www.marycrane.org',b'',b'',b'',b'',b'3485528',b'half day/full day',b'yes',b'martuice williams',b'yes',b'cps_early_childhood_portal_scrape.csv',b'38',b'',b'child care',b'2974 n clybourn ave',b'',b'9356-4723-5433-005',b'',b'',b'',b'',b'north center',b'mary crane league',b'',b'60618',b'mary crane league',b'jennifer jones',b'lavetter terry',"b'4145it(child care it center), 4236ps(hs collaboration with c'"
810,0.952968,1826,chapin_dfss_providers_2011_070212.csv,MARY CRANE LEAGUE MARY CRANE CENTER (LAKE & PULASKI),316 N PULASKI SITE ,60624,2653830,,,,,,,MARY CRANE LEAGUE,WEST GARFIELD PARK,,,,,,Yes,Yes,Yes,"4374IT(Child Care IT Center), 4374PS(Child Care PS Center),",,,,,,,,,,b'',b'',b'yes',b'www.marycrane.org',b'',b'',b'',b'',b'2653830',b'',b'yes',b'marcia newsome',b'yes',b'chapin_dfss_providers_2011_070212.csv',b'1826',b'',b'',b'316 n pulaski site',b'',b'',b'',b'',b'',b'',b'west garfield park',b'mary crane league',b'',b'60624',b'mary crane league mary crane center (lake & pulaski)',b'',b'lavetter terry',"b'4374it(child care it center), 4374ps(child care ps center),'"
35,0.605858541452,1827,chapin_dfss_providers_2011_070212.csv,MARY CRANE LEAGUE MARY CRANE CENTER (MOLADE CHILD DEV.),1120 N LAMON ,60651,6267760,,,,,,,MARY CRANE LEAGUE,AUSTIN,,,,,,Yes,Yes,Yes,"4372IT(Child Care IT Center), 4372PS(Child Care PS Center),",,,,,,,,,,b'',b'(773) 325-2530',b'yes',b'www.marycrane.org',b'',b'',b'',b'',b'3485528',b'half day/full day',b'yes',b'martuice williams',b'yes',b'cps_early_childhood_portal_scrape.csv',b'38',b'',b'child care',b'2974 n clybourn ave',b'',b'9356-4723-5433-005',b'',b'',b'',b'',b'north center',b'mary crane league',b'',b'60618',b'mary crane league',b'jennifer jones',b'lavetter terry',"b'4145it(child care it center), 4236ps(hs collaboration with c'"
811,0.841276,1828,chapin_dfss_providers_2011_070212.csv,MARY CRANE LEAGUE MARY CRANE CENTER (MORSE),1545 W MORSE ,60626,2621390,,,,,,,MARY CRANE LEAGUE,ROGERS PARK,,,,,Guadalupe Herrera,Yes,No,No,4270PS(HS Collaboration with Childcare & PreK),,,,,,,,,,b'',b'',b'no',b'www.marycrane.org',b'',b'',b'',b'',b'2621390',b'',b'no',b'traci medina',b'yes',b'chapin_dfss_providers_2011_070212.csv',b'1828',b'',b'',b'1545 w morse',b'',b'',b'',b'',b'',b'',b'rogers park',b'mary crane league',b'',b'60626',b'mary crane league mary crane center (morse)',b'guadalupe herrera',b'lavetter terry',b'4270ps(hs collaboration with childcare & prek)'
812,0.762593358755,1829,chapin_dfss_providers_2011_070212.csv,MARY CRANE LEAGUE MARY CRANE CENTER (NORTH),2905 N LEAVITT ,60618,3485528,,,,,,,MARY CRANE LEAGUE,NORTH CENTER,,,,,Lavetter Terry,No,Yes,No,,,,,,,,,,,b'',b'',b'no',b'www.marycrane.org',b'',b'',b'',b'',b'3485528',b'',b'yes',b'martuice williams',b'no',b'chapin_dfss_providers_2011_070212.csv',b'3228',b'',b'',b'2905 n leavitt',b'',b'',b'child care',b'',b'',b'',b'north center',b'mary crane league',b'',b'60618',b'mary crane league mary crane center (north)',b'lavetter terry',b'lavetter terry',b''
35,0.865532223995,1830,chapin_dfss_providers_2011_070212.csv,MARY CRANE LEAGUE MARY CRANE CENTER (WEST),2820 N LEAVITT ,60618,3485528,,,,,,,MARY CRANE LEAGUE,NORTH CENTER,,,,,Emily Hamlin,Yes,Yes,No,4237PS(HS Collaboration with Childcare & PreK),,,,,,,,,,b'',b'(773) 325-2530',b'yes',b'www.marycrane.org',b'',b'',b'',b'',b'3485528',b'half day/full day',b'yes',b'martuice williams',b'yes',b'cps_early_childhood_portal_scrape.csv',b'38',b'',b'child care',b'2974 n clybourn ave',b'',b'9356-4723-5433-005',b'',b'',b'',b'',b'north center',b'mary crane league',b'',b'60618',b'mary crane league',b'jennifer jones',b'lavetter terry',"b'4145it(child care it center), 4236ps(hs collaboration with c'"
813,0.920092120767,1831,chapin_dfss_providers_2011_070212.csv,METROPOLITAN FAMILY SERVICES MIDWAY CHILDREN'S CENTER,3215 W 63RD ST ,60629,8842350,,,,,,,METROPOLITAN FAMILY SERVICES,CHICAGO LAWN,,,,,Guadalupe Valdine,Yes,No,Yes,"4331IT(Child Care IT Center), 3783PS(HS Collaboration with C",,,,,,,,,,b'722978',b'',b'yes',b'www.metrofamily.org',b'',b'',b'',b'',b'8842350',b'extended day',b'no',b'guadalupe valdine',b'yes',b'cps_early_childhood_portal_scrape.csv',b'2951',b'',b'child care',b'3215 w 63rd st',b'08/01/16',b'',b'',b'valdivig@metrofamily.org',b'',b'',b'chicago lawn',b'metropolitan family services',b'',b'60629',"b""metropolitan family services midway children's center""",b'guadalupe valdine',b'laurie sedio',"b'4331it(child care it center), 3783ps(hs collaboration with c'"
81,0.917413976457,1832,chapin_dfss_providers_2011_070212.csv,METROPOLITAN FAMILY SERVICES MIDWAY HEAD START,6422 S KEDZIE ,60629,7374790,,,,,,,METROPOLITAN FAMILY SERVICES,CHICAGO LAWN,,,,,Rhonda Freeman,Yes,No,No,,,,,,,,,,,b'426821',b'',b'no',b'www.metrofamily.org',b'',b'',b'chicago lawn',b'',b'7374790',b'half day/full day',b'no',b'rhonda freeman',b'yes',b'cps_early_childhood_portal_scrape.csv',b'2949',b'',b'head start',b'3215 w. 63rd street',b'01/31/13',b'',b'child care',b'freeman@metrofamily.org',b'',b'',b'chicago lawn',b'metropolitan family services',b'',b'60629',b'metropolitan family services',b'rhonda freeman',b'cp',b''
82,0.865017533302,1833,chapin_dfss_providers_2011_070212.csv,METROPOLITAN FAMILY SERVICES NORTH CHILDREN'S CENTER,3249 N CENTRAL AVE ,60634,,,,,,,,METROPOLITAN FAMILY SERVICES,PORTAGE PARK,,,,,Dawn Delgado,Yes,No,Yes,"4329IT(Child Care IT Center), 4330PS(HS Collaboration with C",,,,,,,,,,b'',b'',b'yes',b'www.metrofamily.org',b'',b'',b'',b'',b'8842350',b'half day/full day',b'no',b'dawn delgado',b'yes',b'dfss_agencysitelies_2012.csv',b'1267',b'',b'state pre-kindergarten',b'3249 n central ave.',b'',b'',b'',b'',b'',b'',b'portage park',b'metropolitan family services',b'',b'60634',"b""metropolitan family services north children's center""",b'dawn delgado',b'fernando freire',"b'4329it(child care it center), 4330ps(hs collaboration with c'"
1154,,1834,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-AIDA CARDONA,2117 N KEDVALE ,60639,,,,,,,,NORTH AVENUE DAY NURSERY,HERMOSA,,,,,,No,Yes,Yes,"5829IP(EHS Collaboration Enhanced Home IP), 5830IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,0.52974,1835,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-AMANDA LOPEZ,4433 N HARDING ,60625,,,,,,,,NORTH AVENUE DAY NURSERY,ALBANY PARK,,,,,Sonja Anthony,No,Yes,No,"5932IP(EHS Collaboration Enhanced Home IP), 5933IT(Child Car",,,,,,,,,,b'',b'',b'no',b'',b'',b'',b'',b'',b'6000846',b'',b'yes',b'',b'no',b'chapin_dfss_providers_2011_070212.csv',b'1835',b'',b'',b'4433 n harding',b'',b'',b'',b'',b'',b'',b'albany park',b'north avenue day nursery',b'',b'60625',b'north avenue day nursery fcch-amanda lopez',b'sonja anthony',b'',"b'5932ip(ehs collaboration enhanced home ip), 5933it(child car'"
180,0.506922245026,1836,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-BETTY WILLIAMS,1543 N KOLIN ,60651,,,,,,,,NORTH AVENUE DAY NURSERY,HUMBOLDT PARK,,,,,,No,No,No,,,,,,,,,,,b'',b'',b'no',b'',b'',b'',b'',b'',b'',b'',b'no',b'',b'no',b'chapin_dfss_providers_2011_070212.csv',b'1836',b'',b'',b'1543 n kolin',b'',b'',b'',b'',b'',b'',b'humboldt park',b'north avenue day nursery',b'',b'60651',b'north avenue day nursery fcch-betty williams',b'',b'',"b'5835it(child care home it), 5835ps(child care home ps), 5835'"
1155,,1837,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-CAROLYN PRICE,2020 W JACKSON ,60612,,,,,,,,NORTH AVENUE DAY NURSERY,NEAR WEST SIDE,,,,,,No,No,No,"5833IP(EHS Collaboration Enhanced Home IP), 5834IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0.506922245026,1838,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-CHERYL COOK,5929 W WALTON ,60651,,,,,,,,NORTH AVENUE DAY NURSERY,AUSTIN,,,,,,No,No,No,"5835IT(Child Care Home IT), 5835PS(Child Care Home PS), 5835",,,,,,,,,,b'',b'',b'no',b'',b'',b'',b'',b'',b'',b'',b'no',b'',b'no',b'chapin_dfss_providers_2011_070212.csv',b'1836',b'',b'',b'1543 n kolin',b'',b'',b'',b'',b'',b'',b'humboldt park',b'north avenue day nursery',b'',b'60651',b'north avenue day nursery fcch-betty williams',b'',b'',"b'5835it(child care home it), 5835ps(child care home ps), 5835'"
1156,,1839,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-DORA LOPEZ,2256 W FOSTER ,60625,7845132,,,,,,,NORTH AVENUE DAY NURSERY,LINCOLN SQUARE,,,,,Sonja Anthony,No,Yes,No,"6127IP(EHS Collaboration Enhanced Home IP), 6136IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,,1840,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-EMMA TURNER,1815 W MONROE ,60612,,,,,,,,NORTH AVENUE DAY NURSERY,NEAR WEST SIDE,,,,,,No,Yes,Yes,"5803IP(EHS Collaboration Enhanced Home IP), 5805IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,,1841,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-GLADYS LORENZO,2642 N FAIRFIELD ,60647,,,,,,,,NORTH AVENUE DAY NURSERY,LOGAN SQUARE,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,,1842,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-HILDA PEREZ,4339 W MCLEAN ,60639,,,,,,,,NORTH AVENUE DAY NURSERY,HERMOSA,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,,1843,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-JOHNNIE VAUGHN,1701 N MAJOR ,60639,8040261,,,,,,,NORTH AVENUE DAY NURSERY,AUSTIN,,,,,,No,No,No,"5916IP(EHS Collaboration Enhanced Home IP), 5916IT(EHS Enhan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,,1844,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-LUZ GONZALEZ,1743 N FRANCISCO ,60647,,,,,,,,NORTH AVENUE DAY NURSERY,WEST TOWN,,,,,,No,No,No,"5836IT(Child Care Home IT), 5836PS(Child Care Home PS), 5836",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,0.52974,1845,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-MARIA BERRERA,2443 W FOSTER ,60625,6000846,,,,,,,NORTH AVENUE DAY NURSERY,LINCOLN SQUARE,,,,,Sonja Anthony,No,Yes,No,"6126IP(EHS Collaboration Enhanced Home IP), 6135IT(Child Car",,,,,,,,,,b'',b'',b'no',b'',b'',b'',b'',b'',b'6000846',b'',b'yes',b'',b'no',b'chapin_dfss_providers_2011_070212.csv',b'1835',b'',b'',b'4433 n harding',b'',b'',b'',b'',b'',b'',b'albany park',b'north avenue day nursery',b'',b'60625',b'north avenue day nursery fcch-amanda lopez',b'sonja anthony',b'',"b'5932ip(ehs collaboration enhanced home ip), 5933it(child car'"
1162,,1846,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-NELLIE AGRON,922 N RIDGEWAY ,60651,7828281,,,,,,,NORTH AVENUE DAY NURSERY,HUMBOLDT PARK,,,,,,No,No,No,"5918IT(Child Care Home IT), 5918PS(Child Care Home PS), 5918",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,0.998449265957,1847,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-ROBBIE ANTHONY,5916 WEST SUPERIOR ,60644,2974124,,,,,,,NORTH AVENUE DAY NURSERY,AUSTIN,,,,,Sonja Anthony,No,Yes,No,"6124IP(EHS Collaboration Enhanced Home IP), 6125IT(Child Car",,,,,,,,,,b'',b'',b'no',b'',b'',b'',b'',b'',b'3424499',"b'8-11 hours, varies by facility'",b'yes',b'',b'no',b'cps_early_childhood_portal_scrape.csv',b'277',b'',b'community partnerships',b'2001 w. pierce',b'',b'',b'',b'',b'',b'',b'austin',b'north avenue day nursery',b'',b'60644',b'north avenue day nursery',b'sonja anthony',b'',"b'6124ip(ehs collaboration enhanced home ip), 6125it(child car'"
1163,,1848,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-SHELONDA HASSELL,5924 W OHIO AVE ,60644,,,,,,,,NORTH AVENUE DAY NURSERY,AUSTIN,,,,,,No,No,No,"5985IP(EHS Collaboration Enhanced Home IP), 5986IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,,1849,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-SONYA HARRIS,329 N LONG AVE ,60644,6269894,,,,,,,NORTH AVENUE DAY NURSERY,AUSTIN,,,,,,No,No,No,"5917IP(EHS Collaboration Enhanced Home IP), 5921IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,,1850,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-TIFFANY TAYLOR,1135 S SACRAMENTO 1 ,60612,9815376,,,,,,,NORTH AVENUE DAY NURSERY,NORTH LAWNDALE,,,,,Sonja Anthony,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,,1851,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-VALERIE MARTIN,2043 W PIERCE ,60622,,,,,,,,NORTH AVENUE DAY NURSERY,WEST TOWN,,,,,,No,Yes,Yes,"5757IP(EHS Collaboration Enhanced Home IP), 5837IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,,1852,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-VIOLET JACKSON,208 N MENARD ,60644,8246764,,,,,,,NORTH AVENUE DAY NURSERY,AUSTIN,,,,,,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,,1853,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY FCCH-YONNA BANKS,3907 W FILLMORE ,60624,4919316,,,,,,,NORTH AVENUE DAY NURSERY,NORTH LAWNDALE,,,,,Sonja Anthony,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.912205168179,1854,chapin_dfss_providers_2011_070212.csv,NORTH AVENUE DAY NURSERY NORTH AVENUE DAY NURSERY,2001 W PIERCE ,60622,3424499,,,,,,,NORTH AVENUE DAY NURSERY,WEST TOWN,,,,,Steve Koll,Yes,No,Yes,"3270PS(HS Collaboration with Childcare & PreK), 2742PS(Child",,,,,,,,,,b'',b'',b'yes',b'www.nadnkids.org',b'',b'',b'west town',b'',b'3424499',b'half day/full day',b'no',b'steve koll',b'yes',b'cps_early_childhood_portal_scrape.csv',b'60',b'',b'state pre-kindergarten',b'2001 w pierce',b'',b'',b'',b'',b'',b'',b'west town',b'north avenue day nursery',b'',b'60622',b'north avenue day nursery - north avenue day nursery',b'steve koll',b'steve koll',"b'3270ps(hs collaboration with childcare & prek), 2742ps(child'"
163,0.828918322921,1855,chapin_dfss_providers_2011_070212.csv,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,1400 W AUGUSTA ,60622,2787471,,,,,,,NORTHWESTERN UNIVERSITY SETTLEMENT HOUSE,WEST TOWN,,,,,Linda McLaren,Yes,No,No,,,,,,,,,,,b'',b'',b'no',b'www.nush.org',b'',b'',b'west town',b'',b'2787471',"b'8-11 hours, varies by facility'",b'no',b'linda mclaren',b'yes',b'cps_early_childhood_portal_scrape.csv',b'245',b'',b'community partnerships',b'1400 w. augusta blvd.',b'',b'',b'',b'',b'',b'',b'west town',b'northwestern university settlement house',b'',b'60622',b'northwestern university settlement house northwestern university settlement house',b'linda mclaren',b'jose alatorre',b''
815,0.827414,1856,chapin_dfss_providers_2011_070212.csv,ONWARD NEIGHBORHOOD HOUSE ABC PRESCHOOL,3800 N AUSTIN AVENUE ,60634,6859033,,,,,,,ONWARD NEIGHBORHOOD HOUSE,DUNNING,,,,,Patricia Bentz,Yes,No,No,,,,,,,,,,,b'',b'',b'no',b'www.onwardhouse.org',b'',b'',b'',b'',b'6859033',b'',b'no',b'patricia bentz',b'yes',b'chapin_dfss_providers_2011_070212.csv',b'1856',b'',b'',b'3800 n austin avenue',b'',b'',b'',b'',b'',b'',b'dunning',b'onward neighborhood house',b'',b'60634',b'onward neighborhood house abc preschool',b'patricia bentz',b'mario garcia',b''
816,0.828559,1857,chapin_dfss_providers_2011_070212.csv,ONWARD NEIGHBORHOOD HOUSE LEE'S CUDDLES N CARE,6100 W NORTH AVENUE ,60639,7458054,,,,,,,ONWARD NEIGHBORHOOD HOUSE,AUSTIN,,,,,Anndrella Lee,Yes,No,No,,,,,,,,,,,b'',b'',b'no',b'www.onwardhouse.org',b'',b'',b'',b'',b'7458054',b'',b'no',b'anndrella lee',b'yes',b'chapin_dfss_providers_2011_070212.csv',b'1857',b'',b'',b'6100 w north avenue',b'',b'',b'',b'',b'',b'',b'austin',b'onward neighborhood house',b'',b'60639',"b""onward neighborhood house lee's cuddles n care""",b'anndrella lee',b'mario garcia',b''
817,0.772339,1858,chapin_dfss_providers_2011_070212.csv,ONWARD NEIGHBORHOOD HOUSE MCKINNEY EARLY LEARNING ACADEMY,5745 W DIVISION ST ,60651,,,,,,,,ONWARD NEIGHBORHOOD HOUSE,AUSTIN,,,,,,Yes,No,No,,,,,,,,,,,b'',b'',b'no',b'www.onwardhouse.org',b'',b'',b'',b'',b'',b'',b'no',b'',b'yes',b'chapin_dfss_providers_2011_070212.csv',b'1858',b'',b'',b'5745 w division st',b'',b'',b'',b'',b'',b'',b'austin',b'onward neighborhood house',b'',b'60651',b'onward neighborhood house mckinney early learning academy',b'',b'mario garcia',b''
