Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Executive Director,canonical_Id,canonical_Phone,canonical_Center Director,canonical_Zip,canonical_IDHS Provider ID,canonical_Agency,canonical_Progmod,canonical_Eearly Head Start Fund,canonical_Director,canonical_CC fund,canonical_Number per Site HS,canonical_Program Name,canonical_Site name,canonical_Website,canonical_ECE Available Programs,canonical_Funded Enrollment,canonical_Column,canonical_Number per Site EHS,canonical_Email Address,canonical_NAEYC Valid Until,canonical_Purple binder service type,canonical_Ounce of Prevention Description,canonical_Program Option,canonical_Head Start Fund,canonical_Column2,canonical_Fax,canonical_Length of Day,canonical_Source,canonical_Neighborhood,canonical_Address,canonical_NAEYC Program Id
68,0.939024305344,1759,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE NEAR SOUTH,2929 S WABASH ,60616,7910424,,,,,,,HENRY BOOTH HOUSE,DOUGLAS,,,,,Ms. Newsome,Yes,No,No,7013PS(HS Collaboration with Childcare),,,,,,,,,,b'7013ps(hs collaboration with childcare)',b'89',b'7910424',b'www.henryboothhouse.org',b'60616',b'',b'',b'no',b'ms. newsome',b'',b'yes',b'',b'community partnerships',b'henry booth house - near south / henry booth',b'no',b'scott perkins',b'henry booth house',b'',b'',b'',b'ms. newsome',b'',b'',b'douglas',b'',b'',b'',"b'8-11 hours, varies by facility'",b'cps_early_childhood_portal_scrape.csv',b'douglas',b'2929 s wabash',b''
165,0.935476700465,1760,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE NEW PISGAH,8130 S RACINE ,60620,8735392,,,,,,,HENRY BOOTH HOUSE,AUBURN GRESHAM,,,,,Mr. S. Smith,Yes,No,No,,,,,,,,,,,b'',b'182',b'8735392',b'www.henryboothhouse.org',b'60620',b'',b'',b'no',b'mr. s. smith',b'',b'yes',b'',b'child care',b'henry booth house - new pisgah',b'no',b'scott perkins',b'henry booth house',b'',b'',b'',b'mr. s. smith',b'',b'',b'auburn gresham',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'8130 s racine ave',b''
314,0.936381,1761,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE NICO'S,1855 W 95TH STREET ,60643,2380117,,,,,,,HENRY BOOTH HOUSE,BEVERLY,,,,,Ms.  Watts,No,No,No,,,,,,,,,,,b'',b'605',b'2380117',b'',b'60643',b'',b'',b'no',b'ms. watts',b'',b'no',b'',b'head start',"b""henry booth house - nico's""",b'no',b'',b'henry booth house',b'',b'',b'',b'',b'',b'',b'beverly',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'1855 w 95th st',b''
169,0.938864529133,1762,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE NORTH KENWOOD DAY CARE CENTER,857 E PERSHING ,60653,,,,,,,,HENRY BOOTH HOUSE,OAKLAND,,,,,,Yes,No,No,,,,,,,,,,,b'',b'1762',b'',b'www.henryboothhouse.org',b'60653',b'',b'',b'no',b'',b'',b'yes',b'',b'',b'henry booth house north kenwood day care center',b'no',b'scott perkins',b'henry booth house',b'',b'',b'',b'',b'',b'',b'oakland',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'857 e pershing',b''
415,0.937359392643,1763,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE PATTI CAKE,939 W 87TH STREET ,60620,8749460,,,,,,,HENRY BOOTH HOUSE,AUBURN GRESHAM,,,,,Ms. Harris,Yes,No,No,,,,,,,,,,,b'',b'885',b'8749460',b'www.henryboothhouse.org',b'60620',b'',b'',b'no',b'ms. harris',b'',b'yes',b'',b'head start',b'henry booth house patti cake',b'no',b'scott perkins',b'henry booth house',b'',b'',b'',b'ms. harris',b'',b'',b'auburn gresham',b'',b'',b'',b'half day/full day',b'dfss_agencysitelies_2012.csv',b'',b'939 w 87th st',b''
841,0.934875071049,1764,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE PINK'S CHILD CARE ACADEMY,8236 S KEDZIE ,60652,8637465,,,,,,,HENRY BOOTH HOUSE,ASHBURN,,,,,Ms.  Jones,Yes,No,No,,,,,,,,,,,b'',b'859',b'8637465',b'www.henryboothhouse.org',b'60652',b'',b'',b'no',b'ms. jones',b'',b'yes',b'',b'head start',"b""henry booth house pink's child care academy""",b'no',b'scott perkins',b'henry booth house',b'',b'',b'',b'ms. jones',b'',b'',b'ashburn',b'',b'',b'',b'half day/full day',b'dfss_agencysitelies_2012.csv',b'',b'8236 s kedzie',b''
842,0.934587,1765,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE PRECIOUS LITTLE ONES,5327 S MICHIGAN AVE ,60615,,,,,,,,HENRY BOOTH HOUSE,WASHINGTON PARK,,,,,,Yes,No,No,,,,,,,,,,,b'',b'1765',b'',b'www.henryboothhouse.org',b'60615',b'',b'',b'no',b'',b'',b'yes',b'',b'',b'henry booth house precious little ones',b'no',b'scott perkins',b'henry booth house',b'',b'',b'',b'',b'',b'',b'washington park',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'5327 s michigan ave',b''
843,0.944878,1766,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE PRODIGY CHILD LEARNING CENTER,1921 E 79TH STREET ,60649,2213100,,,,,,,HENRY BOOTH HOUSE,SOUTH CHICAGO,,,,,Shonzette Cheeks,Yes,No,No,,,,,,,,,,,b'',b'1766',b'2213100',b'www.henryboothhouse.org',b'60649',b'',b'',b'no',b'shonzette cheeks',b'',b'yes',b'',b'',b'henry booth house prodigy child learning center',b'no',b'scott perkins',b'henry booth house',b'',b'',b'',b'shonzette cheeks',b'',b'',b'south chicago',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'1921 e 79th street',b''
844,0.934509,1767,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE THE WORLD IS YOURS,8026 S COTTAGE GROVE AVE ,60619,,,,,,,,HENRY BOOTH HOUSE,CHATHAM,,,,,,Yes,No,No,,,,,,,,,,,b'',b'1767',b'',b'www.henryboothhouse.org',b'60619',b'',b'',b'no',b'',b'',b'yes',b'',b'',b'henry booth house the world is yours',b'no',b'scott perkins',b'henry booth house',b'',b'',b'',b'',b'',b'',b'chatham',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'8026 s cottage grove ave',b''
845,0.93736243248,1768,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE WEE CARE NURSERY,1845 E 79TH STREET ,60649,2214442,,,,,,,HENRY BOOTH HOUSE,SOUTH CHICAGO,,,,,Ms. Williams-Morgan,Yes,No,No,,,,,,,,,,,b'',b'1768',b'2214442',b'www.henryboothhouse.org',b'60649',b'',b'',b'no',b'ms. williams-morgan',b'',b'yes',b'',b'',b'henry booth house wee care nursery',b'no',b'scott perkins',b'henry booth house',b'',b'',b'',b'ms. williams-morgan',b'',b'',b'south chicago',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'1845 e 79th street',b''
327,0.936609864235,1769,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE WEE WEE CENTER FOR CREATIVE,2434 W 71ST STREET ,60629,4710869,,,,,,,HENRY BOOTH HOUSE,CHICAGO LAWN,,,,,Ms. Duckery,Yes,No,No,,,,,,,,,,,b'',b'645',b'4710869',b'www.henryboothhouse.org',b'60629',b'',b'',b'no',b'ms. duckery',b'',b'yes',b'',b'head start',b'henry booth house wee wee center for creative',b'no',b'scott perkins',b'henry booth house',b'',b'',b'',b'ms. duckery',b'',b'',b'chicago lawn',b'',b'',b'',b'half day/full day',b'dfss_agencysitelies_2012.csv',b'',b'2434 w 71st st',b''
846,0.934206,1770,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE WEST AUSTIN,4920 W MADISON ,60644,,,,,,,,HENRY BOOTH HOUSE,AUSTIN,,,,,,Yes,No,No,,,,,,,,,,,b'',b'1770',b'',b'www.henryboothhouse.org',b'60644',b'',b'',b'no',b'',b'',b'yes',b'',b'',b'henry booth house west austin',b'no',b'scott perkins',b'henry booth house',b'',b'',b'',b'',b'',b'',b'austin',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'4920 w madison',b''
847,0.937362,1771,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE WHIZ KIDS NURSERY 518 W 103 RD ST,518 W 103RD STREET ,60628,2339445,,,,,,,HENRY BOOTH HOUSE,WASHINGTON HEIGHTS,,,,,Ms. Craft,Yes,No,No,,,,,,,,,,,b'',b'1771',b'2339445',b'www.henryboothhouse.org',b'60628',b'',b'',b'no',b'ms. craft',b'',b'yes',b'',b'',b'henry booth house whiz kids nursery 518 w 103 rd st',b'no',b'scott perkins',b'henry booth house',b'',b'',b'',b'ms. craft',b'',b'',b'washington heights',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'518 w 103rd street',b''
848,0.937768,1772,chapin_dfss_providers_2011_070212.csv,HENRY BOOTH HOUSE YOUNG ACHIEVERS ACADEMY,520 E 79TH STREET ,60619,,,,,,,,HENRY BOOTH HOUSE,GREATER GRAND CROSSING,,,,,,Yes,No,No,,,,,,,,,,,b'',b'1772',b'',b'www.henryboothhouse.org',b'60619',b'',b'',b'no',b'',b'',b'yes',b'',b'',b'henry booth house young achievers academy',b'no',b'scott perkins',b'henry booth house',b'',b'',b'',b'',b'',b'',b'greater grand crossing',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'520 e 79th street',b''
109,0.938628196716,1773,chapin_dfss_providers_2011_070212.csv,HOME OF LIFE COMMUNITY DEV. CORP. HLCDC DEV. II,4650 W MADISON ,60644,6268655,,,,,,,HOME OF LIFE COMMUNITY DEV. CORP.,AUSTIN,,,,,Dorietta Sceanior,Yes,No,Yes,"2114IT(Child Care IT Center), 7199PS(HS Collaboration with C",,,,,,,,,,"b'2114it(child care it center), 7199ps(hs collaboration with c'",b'1283',b'6268655',b'www.homeoflife.org',b'60644',b'',b'',b'no',b'dorietta sceanior',b'',b'yes',b'',b'state pre-kindergarten',b'home of life community dev. corp. - home of life community development',b'yes',b'delores sheppard',b'home of life community dev. corp.',b'',b'',b'',b'diane congress',b'',b'',b'austin',b'',b'',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4650 w madison',b''
107,0.940238565207,1774,chapin_dfss_providers_2011_070212.csv,HOME OF LIFE COMMUNITY DEV. CORP. HOME OF LIFE JUST FOR YOU,4647 W WASHINGTON ,60644,6268655,,,,,,,HOME OF LIFE COMMUNITY DEV. CORP.,AUSTIN,,,,,Nena Porter Cooper,Yes,No,No,"2114PS(Child Care PS Center), 7199PS(HS Collaboration with C",,,,,,,,,,"b'2114ps(child care ps center), 7199ps(hs collaboration with c'",b'375',b'6268655',b'www.homeoflife.org',b'60644',b'',b'',b'no',b'nena porter cooper',b'',b'yes',b'',b'community partnerships',b'home of life community dev. corp. home of life just for you (773)-626-8655',b'no',b'delores sheppard',b'home of life community dev. corp.',b'',b'',b'',b'diane congress',b'',b'',b'austin',b'',b'',b'',"b'8-11 hours, varies by facility'",b'dfss_agencysitelies_2012.csv',b'',b'4647 w. washington',b''
157,0.942202478647,1775,chapin_dfss_providers_2011_070212.csv,HOWARD AREA COMMUNITY CENTER HOWARD AREA,7510 N ASHLAND ,60626,2626622,,,,,,,HOWARD AREA COMMUNITY CENTER,ROGERS PARK,,,,,Stephania Koliarakis,Yes,No,Yes,"7071PS(HS Collaboration with Childcare & PreK), 2765PS(Child",,,,,,,,,,"b'7071ps(hs collaboration with childcare & prek), 2765ps(child'",b'445',b'2626622',b'www.howardarea.org',b'60626',b'',b'',b'no',b'stephania koliarakis',b'',b'yes',b'',b'community partnerships',b'howard area community center howard area',b'yes',b'bruce rasey',b'howard area community center',b'',b'',b'',b'stephania koliarakis',b'',b'',b'rogers park',b'',b'',b'',"b'8-11 hours, varies by facility'",b'dfss_agencysitelies_2012.csv',b'',b'7510 n. ashland',b''
1261,,1776,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION BOTTLES TO BOOKS LEARNING CENTER,6014 S RACINE ,60621,4345772,,,,,,,HULL HOUSE ASSOCIATION,WEST ENGLEWOOD,,,,,Tamika Daniels,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,,1777,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-BARBARA DAVIS,1656 N LOTUS ST ,60639,2355342,,,,,,,HULL HOUSE ASSOCIATION,AUSTIN,,,,,Etisha Wofford,No,No,No,"5734IP(EHS Collaboration Enhanced Home IP), 5735IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,,1778,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-DIANIRA ULIN,1912 N PULASKI AVE ,60639,2355342,,,,,,,HULL HOUSE ASSOCIATION,HERMOSA,,,,,Etisha Wofford,No,Yes,No,"5937IP(EHS Collaboration Enhanced Home IP), 5746IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,,1779,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-EARLINE HAGGARD,3347 W CARROLL AVE ,60624,8267766,,,,,,,HULL HOUSE ASSOCIATION,EAST GARFIELD PARK,,,,,,No,Yes,No,"6128IP(EHS Collaboration Enhanced Home IP), 6129IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,,1780,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-EDITH COLLINS,5538 W CORTLAND AVE ,60639,2355342,,,,,,,HULL HOUSE ASSOCIATION,AUSTIN,,,,,Etisha Wofford,No,No,No,"5731IP(EHS Collaboration Enhanced Home IP), 5732IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,,1781,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-EMILY JENKINS,1743 N LATROBE ST ,60639,2355342,,,,,,,HULL HOUSE ASSOCIATION,AUSTIN,,,,,Etisha Wofford,No,Yes,No,"5739IP(EHS Collaboration Enhanced Home IP), 5741IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,,1782,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-MONICA PIERCE,1644 S AVERS ST ,60623,2355342,,,,,,,HULL HOUSE ASSOCIATION,NORTH LAWNDALE,,,,,Etisha Wofford,No,Yes,No,"5743IP(EHS Collaboration Enhanced Home IP), 5942IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,,1783,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-ROBIN JAMES,4537 S LECLAIRE ,60639,2355342,,,,,,,HULL HOUSE ASSOCIATION,GARFIELD RIDGE,,,,,Etisha Wofford,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,,1784,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-SHANETTA HOWARD,5255 W JACKSON ,60644,3785120,,,,,,,HULL HOUSE ASSOCIATION,AUSTIN,,,,,,No,No,No,"5912IP(EHS Collaboration Enhanced Home IP), 5913IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,,1785,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-SHARON TRULL-YUSSESS,4222 W WILCOX ST ,60624,7228308,,,,,,,HULL HOUSE ASSOCIATION,WEST GARFIELD PARK,,,,,,No,Yes,No,"5879IP(EHS Collaboration Enhanced Home IP), 5880IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,,1786,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-SHAUNTA COLLINS,1626 N MASON ST ,60623,2355342,,,,,,,HULL HOUSE ASSOCIATION,AUSTIN,,,,,Etisha Wofford,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,,1787,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-SHELIA LANGHAM,11312 S NORMAL ST ,60628,2355342,,,,,,,HULL HOUSE ASSOCIATION,ROSELAND,,,,,Etisha Wofford,No,Yes,No,"5740IP(EHS Collaboration Enhanced Home IP), 5742IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,,1788,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-SHERISSE HOLMES,4119 W 16TH ST ,60623,2355342,,,,,,,HULL HOUSE ASSOCIATION,NORTH LAWNDALE,,,,,Etisha Wofford,No,Yes,No,"5737IP(EHS Collaboration Enhanced Home IP), 5945IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,,1789,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-TAKELYA ELLINGTON,3421 W 12TH ,60623,5424196,,,,,,,HULL HOUSE ASSOCIATION,NORTH LAWNDALE,,,,,,No,Yes,No,"5882IP(EHS Collaboration Enhanced Home IP), 5883IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,,1790,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-TAYNA AYENA,10836 S NORMAL AVE ,60628,8218491,,,,,,,HULL HOUSE ASSOCIATION,ROSELAND,,,,,,No,Yes,No,"6130IP(EHS Collaboration Enhanced Home IP), 6131IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,,1791,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-VERNELL KENNEDY,11515 S THROOP ST ,60643,6609953,,,,,,,HULL HOUSE ASSOCIATION,WEST PULLMAN,,,,,,No,No,Yes,"6132IT(Child Care Home IT), 6132PS(Child Care Home PS), 6132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,,1792,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-WANDA FIELDER,21 E 101ST PLACE ,60628,5686610,,,,,,,HULL HOUSE ASSOCIATION,ROSELAND,,,,,,No,No,No,"5961PS(HS Collaboration with Childcare Homes), 5961IP(EHS Co",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,,1793,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION KINGS KIDDIE KINGDOM,815 W 74TH ST ,60621,,,,,,,,HULL HOUSE ASSOCIATION,ENGLEWOOD,,,,,Camille King,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.937511992455,1794,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION LECLAIRE-RYDER,4410 S LAPORTE ,60638,7675170,,,,,,,HULL HOUSE ASSOCIATION,GARFIELD RIDGE,,,,,Shirley Mullin,Yes,No,No,7072PS(HS Collaboration with Childcare),,,,,,,,,,b'7072ps(hs collaboration with childcare)',b'127',b'7675170',b'',b'60638',b'',b'',b'no',b'shirley mullin',b'',b'yes',b'',b'child care',b'hull house association - leclaire-ryder day care / hull house',b'no',b'',b'hull house association',b'',b'',b'',b'',b'',b'',b'garfield ridge',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4410 s laporte',b''
112,0.936172574759,1795,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION LINCOLN SQUARE,4754 N LEAVITT ,60625,8789651,,,,,,,HULL HOUSE ASSOCIATION,LINCOLN SQUARE,,,,,Raina  Sajous,Yes,No,No,"7129PS(HS Collaboration with Childcare & PreK), 2709SA(Schoo",,,,,,,,,,"b'7129ps(hs collaboration with childcare & prek), 2709sa(schoo'",b'1285',b'8788651',b'',b'60625',b'',b'',b'no',b'raina sajous',b'',b'yes',b'',b'child care',b'hull house association - lincoln square / hull house',b'no',b'',b'hull house association',b'',b'',b'',b'',b'',b'',b'lincoln square',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4754 n leavitt',b''
152,0.941503,1796,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION ORR INFANT TODDLER PROGRAM,730 N PULASKI RD ,60624,8261090,,,,,,,HULL HOUSE ASSOCIATION,HUMBOLDT PARK,,,,,,No,Yes,No,,,,,,,,,,,b'',b'173',b'8261090',b'',b'60624',b'',b'',b'yes',b'',b'',b'no',b'',b'child care',b'hull house association - orr high school non-cys funded',b'no',b'',b'hull house association',b'',b'',b'',b'',b'',b'',b'humboldt park',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'730 n pulaski rd',b''
377,0.939305096865,1797,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION PARKWAY COMMUNITY CENTER,500 E 67TH STREET ,60637,4931306,,,,,,,HULL HOUSE ASSOCIATION,WOODLAWN,,,,,Carmen Knight,Yes,No,No,"3263PS(HS Collaboration with Childcare & PreK), 2637SA(Schoo",,,,,,,,,,"b'3263ps(hs collaboration with childcare & prek), 2637sa(schoo'",b'386',b'4931306',b'',b'60637',b'',b'',b'no',b'carmen knight',b'',b'yes',b'',b'community partnerships',b'hull house association parkway community center',b'no',b'',b'hull house association',b'',b'',b'',b'',b'',b'',b'woodlawn',b'',b'child care',b'',"b'8-11 hours, varies by facility'",b'cps_early_childhood_portal_scrape.csv',b'',b'500 e 67th street',b''
191,0.942215,1798,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION UPTOWN - EAST,1020 W BRYN MAWR ,60660,7695753,,,,,,,HULL HOUSE ASSOCIATION,EDGEWATER,,,,,Martha Abarca,Yes,No,No,7027PS(HS Collaboration with Childcare & PreK),,,,,,,,,,b'7027ps(hs collaboration with childcare & prek)',b'219',b'4695626',b'',b'60660',b'',b'',b'no',b'martha abarca',b'',b'yes',b'',b'community partnerships',b'hull house association edgewater/uptown',b'no',b'',b'hull house association',b'',b'',b'',b'',b'',b'',b'edgewater',b'',b'',b'',"b'8-11 hours, varies by facility'",b'cps_early_childhood_portal_scrape.csv',b'',b'1020 w. bryn mawr',b''
245,0.941991209984,1799,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION UPTOWN COMMUNITY CENTER WEST,4520 N BEACON ,60640,5613500,,,,,,,HULL HOUSE ASSOCIATION,UPTOWN,,,,,Patricia Showers,Yes,No,No,"3409PS(HS Collaboration with Childcare & PreK), 2518SA(Schoo",,,,,,,,,,"b'3409ps(hs collaboration with childcare & prek), 2518sa(schoo'",b'372',b'5613500',b'',b'60640',b'',b'',b'no',b'patricia showers',b'',b'yes',b'',b'community partnerships',b'hull house association uptown community center west',b'no',b'cp',b'hull house association',b'',b'',b'',b'',b'',b'',b'uptown',b'',b'',b'',"b'8-11 hours, varies by facility'",b'cps_early_childhood_portal_scrape.csv',b'uptown',b'4520 n. beacon',b''
241,0.936042964458,1800,chapin_dfss_providers_2011_070212.csv,KOREAN AMERICAN COMMUNITY SERVICES KOREAN AMERICAN COMMUNITY SERVICES,4300 N CALIFORNIA ,60618,5838281,,,,,,,KOREAN AMERICAN COMMUNITY SERVICES,IRVING PARK,,,,,Hye K. Choi,Yes,No,Yes,"7131PS(HS Collaboration with Childcare & PreK), 2808SA(Schoo",,,,,,,,,,"b'7131ps(hs collaboration with childcare & prek), 2808sa(schoo'",b'1203',b'5838281',b'www.kacschicago.org',b'60618',b'',b'',b'no',b'hye k. choi',b'',b'yes',b'',b'child care',b'korean american community services - korean american community services',b'yes',b'in chul choi',b'korean american community services',b'',b'',b'',b'hye k. choi',b'',b'',b'irving park',b'',b'child care',b'',b'half day/full day',b'cps_early_childhood_portal_scrape.csv',b'',b'4300 n california',b''
849,0.934002,1801,chapin_dfss_providers_2011_070212.csv,LUTHERAN SOCIAL SERVICES OF ILLINOIS ARRA HOME BASED INITIATIVE - ROSELAND CHRISTIAN MINISTRIES,10 W 35TH ST 15TH FLOOR ,60616,9494789,,,,,,,LUTHERAN SOCIAL SERVICES OF ILLINOIS,DOUGLAS,,,,,Sophia Coleman,Yes,No,No,,,,,,,,,,,b'',b'1801',b'9494789',b'www.lssi.org',b'60616',b'',b'',b'no',b'sophia coleman',b'',b'yes',b'',b'',b'lutheran social services of illinois arra home based initiative - roseland christian ministries',b'no',b'john schnier',b'lutheran social services of illinois',b'',b'',b'',b'',b'',b'',b'douglas',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'10 w 35th st 15th floor',b''
850,0.936847954988,1802,chapin_dfss_providers_2011_070212.csv,LUTHERAN SOCIAL SERVICES OF ILLINOIS ENGLEWOOD MESSIAH,1910 W 64TH STREET ,60636,4365110,,,,,,,LUTHERAN SOCIAL SERVICES OF ILLINOIS,WEST ENGLEWOOD,,,,,Delphine Whittlesey,Yes,No,No,,,,,,,,,,,b'',b'610',b'4365110',b'www.lssi.org',b'60636',b'',b'',b'no',b'delphine whittlesey',b'',b'yes',b'',b'head start',b'lutheran social services of illinois englewood messiah',b'no',b'john schnier',b'lutheran social services of illinois',b'',b'',b'',b'delphine whittlesey',b'',b'',b'west englewood',b'',b'',b'',b'half day/full day',b'dfss_agencysitelies_2012.csv',b'',b'1910 w 64th street',b''
202,0.939808905125,1803,chapin_dfss_providers_2011_070212.csv,LUTHERAN SOCIAL SERVICES OF ILLINOIS NORTH AUSTIN HEAD START,1500 N MASON ,60651,2371930,,,,,,,LUTHERAN SOCIAL SERVICES OF ILLINOIS,AUSTIN,,,,,Doris Holden,Yes,No,No,"4115IT(Child Care IT Center), 7015PS(HS Collaboration with C",,,,,,,,,,"b'4115it(child care it center), 7015ps(hs collaboration with c'",b'1803',b'2371930',b'www.lssi.org',b'60651',b'',b'',b'no',b'doris holden',b'',b'yes',b'',b'',b'lutheran social services of illinois north austin head start',b'no',b'john schnier',b'lutheran social services of illinois',b'',b'',b'',b'doris holden',b'',b'',b'austin',b'',b'',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'1500 n mason',b''
40,0.935777842999,1804,chapin_dfss_providers_2011_070212.csv,LUTHERAN SOCIAL SERVICES OF ILLINOIS ROGERS PARK,1754 W DEVON ,60660,6354600,,,,,,,LUTHERAN SOCIAL SERVICES OF ILLINOIS,ROGERS PARK,,,,,Deloris McDowell,Yes,No,No,7134PS(HS Collaboration with Childcare & PreK),,,,,,,,,,b'7134ps(hs collaboration with childcare & prek)',b'52',b'2623366',b'www.lssi.org',b'60660',b'',b'',b'no',b'deloris mcdowell',b'',b'yes',b'',b'child care',b'lutheran social services of illinois - rogers park / lssi',b'no',b'john schnier',b'lutheran social services of illinois',b'',b'',b'',b'deloris mcdowell',b'',b'',b'rogers park',b'',b'',b'',b'extended day',b'cps_early_childhood_portal_scrape.csv',b'',b'1754 w devon',b''
