Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Website,canonical_Email Address,canonical_Number per Site EHS,canonical_Center Director,canonical_Head Start Fund,canonical_Progmod,canonical_Purple binder service type,canonical_Length of Day,canonical_NAEYC Program Id,canonical_Address,canonical_Site name,canonical_Ounce of Prevention Description,canonical_NAEYC Valid Until,canonical_Source,canonical_Director,canonical_Column2,canonical_Eearly Head Start Fund,canonical_IDHS Provider ID,canonical_Fax,canonical_Number per Site HS,canonical_Agency,canonical_Zip,canonical_Phone,canonical_Id,canonical_Funded Enrollment,canonical_Executive Director,canonical_Program Name,canonical_ECE Available Programs,canonical_CC fund,canonical_Column,canonical_Neighborhood,canonical_Program Option
1210,,1774,chapin_dfss_providers_2011_070212.csv,HOME OF LIFE COMMUNITY DEV. CORP. HOME OF LIFE JUST FOR YOU,4647 W WASHINGTON ,60644,6268655,,,,,,,HOME OF LIFE COMMUNITY DEV. CORP.,AUSTIN,,,,,Nena Porter Cooper,Yes,No,No,"2114PS(Child Care PS Center), 7199PS(HS Collaboration with C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,,1775,chapin_dfss_providers_2011_070212.csv,HOWARD AREA COMMUNITY CENTER HOWARD AREA,7510 N ASHLAND ,60626,2626622,,,,,,,HOWARD AREA COMMUNITY CENTER,ROGERS PARK,,,,,Stephania Koliarakis,Yes,No,Yes,"7071PS(HS Collaboration with Childcare & PreK), 2765PS(Child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,,1776,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION BOTTLES TO BOOKS LEARNING CENTER,6014 S RACINE ,60621,4345772,,,,,,,HULL HOUSE ASSOCIATION,WEST ENGLEWOOD,,,,,Tamika Daniels,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,,1777,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-BARBARA DAVIS,1656 N LOTUS ST ,60639,2355342,,,,,,,HULL HOUSE ASSOCIATION,AUSTIN,,,,,Etisha Wofford,No,No,No,"5734IP(EHS Collaboration Enhanced Home IP), 5735IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,,1778,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-DIANIRA ULIN,1912 N PULASKI AVE ,60639,2355342,,,,,,,HULL HOUSE ASSOCIATION,HERMOSA,,,,,Etisha Wofford,No,Yes,No,"5937IP(EHS Collaboration Enhanced Home IP), 5746IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,,1779,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-EARLINE HAGGARD,3347 W CARROLL AVE ,60624,8267766,,,,,,,HULL HOUSE ASSOCIATION,EAST GARFIELD PARK,,,,,,No,Yes,No,"6128IP(EHS Collaboration Enhanced Home IP), 6129IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,,1780,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-EDITH COLLINS,5538 W CORTLAND AVE ,60639,2355342,,,,,,,HULL HOUSE ASSOCIATION,AUSTIN,,,,,Etisha Wofford,No,No,No,"5731IP(EHS Collaboration Enhanced Home IP), 5732IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,,1781,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-EMILY JENKINS,1743 N LATROBE ST ,60639,2355342,,,,,,,HULL HOUSE ASSOCIATION,AUSTIN,,,,,Etisha Wofford,No,Yes,No,"5739IP(EHS Collaboration Enhanced Home IP), 5741IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,,1782,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-MONICA PIERCE,1644 S AVERS ST ,60623,2355342,,,,,,,HULL HOUSE ASSOCIATION,NORTH LAWNDALE,,,,,Etisha Wofford,No,Yes,No,"5743IP(EHS Collaboration Enhanced Home IP), 5942IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,,1783,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-ROBIN JAMES,4537 S LECLAIRE ,60639,2355342,,,,,,,HULL HOUSE ASSOCIATION,GARFIELD RIDGE,,,,,Etisha Wofford,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,,1784,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-SHANETTA HOWARD,5255 W JACKSON ,60644,3785120,,,,,,,HULL HOUSE ASSOCIATION,AUSTIN,,,,,,No,No,No,"5912IP(EHS Collaboration Enhanced Home IP), 5913IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,,1785,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-SHARON TRULL-YUSSESS,4222 W WILCOX ST ,60624,7228308,,,,,,,HULL HOUSE ASSOCIATION,WEST GARFIELD PARK,,,,,,No,Yes,No,"5879IP(EHS Collaboration Enhanced Home IP), 5880IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,,1786,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-SHAUNTA COLLINS,1626 N MASON ST ,60623,2355342,,,,,,,HULL HOUSE ASSOCIATION,AUSTIN,,,,,Etisha Wofford,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,,1787,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-SHELIA LANGHAM,11312 S NORMAL ST ,60628,2355342,,,,,,,HULL HOUSE ASSOCIATION,ROSELAND,,,,,Etisha Wofford,No,Yes,No,"5740IP(EHS Collaboration Enhanced Home IP), 5742IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,,1788,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-SHERISSE HOLMES,4119 W 16TH ST ,60623,2355342,,,,,,,HULL HOUSE ASSOCIATION,NORTH LAWNDALE,,,,,Etisha Wofford,No,Yes,No,"5737IP(EHS Collaboration Enhanced Home IP), 5945IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,,1789,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-TAKELYA ELLINGTON,3421 W 12TH ,60623,5424196,,,,,,,HULL HOUSE ASSOCIATION,NORTH LAWNDALE,,,,,,No,Yes,No,"5882IP(EHS Collaboration Enhanced Home IP), 5883IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,,1790,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-TAYNA AYENA,10836 S NORMAL AVE ,60628,8218491,,,,,,,HULL HOUSE ASSOCIATION,ROSELAND,,,,,,No,Yes,No,"6130IP(EHS Collaboration Enhanced Home IP), 6131IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,,1791,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-VERNELL KENNEDY,11515 S THROOP ST ,60643,6609953,,,,,,,HULL HOUSE ASSOCIATION,WEST PULLMAN,,,,,,No,No,Yes,"6132IT(Child Care Home IT), 6132PS(Child Care Home PS), 6132",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,,1792,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION FCCH-WANDA FIELDER,21 E 101ST PLACE ,60628,5686610,,,,,,,HULL HOUSE ASSOCIATION,ROSELAND,,,,,,No,No,No,"5961PS(HS Collaboration with Childcare Homes), 5961IP(EHS Co",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,,1793,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION KINGS KIDDIE KINGDOM,815 W 74TH ST ,60621,,,,,,,,HULL HOUSE ASSOCIATION,ENGLEWOOD,,,,,Camille King,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,0.909202,1794,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION LECLAIRE-RYDER,4410 S LAPORTE ,60638,7675170,,,,,,,HULL HOUSE ASSOCIATION,GARFIELD RIDGE,,,,,Shirley Mullin,Yes,No,No,7072PS(HS Collaboration with Childcare),,,,,,,,,,b'no',b'',b'',b'',b'',b'no',b'',"b'8-11 hours, varies by facility'",b'',b'4410 s. laporte',b'hull house assn. leclaire hearst ryder',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'shirley mullin',b'',b'',b'',b'',b'60638',b'7670925',b'370',b'hull house association',b'7072ps(hs collaboration with childcare)',b'community partnerships',b'',b'yes',b'',b'',b'garfield ridge'
1230,,1795,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION LINCOLN SQUARE,4754 N LEAVITT ,60625,8789651,,,,,,,HULL HOUSE ASSOCIATION,LINCOLN SQUARE,,,,,Raina  Sajous,Yes,No,No,"7129PS(HS Collaboration with Childcare & PreK), 2709SA(Schoo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,0.582977426052,1796,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION ORR INFANT TODDLER PROGRAM,730 N PULASKI RD ,60624,8261090,,,,,,,HULL HOUSE ASSOCIATION,HUMBOLDT PARK,,,,,,No,Yes,No,,,,,,,,,,,b'no',b'',b'',b'www.elvalor.org',b'',b'no',b'',b'extended day',b'',b'5160 s pulaski rd',b'el valor teddy bear 5',b'',b'mary zirngibl',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'mary zirngibl',b'',b'',b'',b'',b'60632',b'8261090',b'173',b'el valor',b'',b'child care',b'vincent allocco',b'yes',b'',b'',b'west elsdon'
434,0.783364665508,1797,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION PARKWAY COMMUNITY CENTER,500 E 67TH STREET ,60637,4931306,,,,,,,HULL HOUSE ASSOCIATION,WOODLAWN,,,,,Carmen Knight,Yes,No,No,"3263PS(HS Collaboration with Childcare & PreK), 2637SA(Schoo",,,,,,,,,,b'no',b'04/30/13',b'',b'http://hullhouse.org',b'',b'no',b'cknighten@hullhouse.org',b'half day/full day',b'',b'500 e 67th street',b'hull house association - parkway community center / hull house',b'486671',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'child care',b'carmen knight',b'',b'',b'',b'',b'60637',b'4931306',b'1286',b'hull house association',"b'3263ps(hs collaboration with childcare & prek), 2637sa(schoo'",b'state pre-kindergarten',b'',b'yes',b'',b'',b'woodlawn'
195,0.883008,1798,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION UPTOWN - EAST,1020 W BRYN MAWR ,60660,7695753,,,,,,,HULL HOUSE ASSOCIATION,EDGEWATER,,,,,Martha Abarca,Yes,No,No,7027PS(HS Collaboration with Childcare & PreK),,,,,,,,,,b'no',b'',b'',b'',b'',b'no',b'',"b'8-11 hours, varies by facility'",b'',b'1020 w. bryn mawr',b'hull house association edgewater/uptown',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'martha abarca',b'',b'',b'',b'',b'60660',b'4695626',b'219',b'hull house association',b'7027ps(hs collaboration with childcare & prek)',b'community partnerships',b'',b'yes',b'',b'',b'edgewater'
115,0.54357612133,1799,chapin_dfss_providers_2011_070212.csv,HULL HOUSE ASSOCIATION UPTOWN COMMUNITY CENTER WEST,4520 N BEACON ,60640,5613500,,,,,,,HULL HOUSE ASSOCIATION,UPTOWN,,,,,Patricia Showers,Yes,No,No,"3409PS(HS Collaboration with Childcare & PreK), 2518SA(Schoo",,,,,,,,,,b'no',b'',b'',b'',b'',b'no',b'',"b'8-11 hours, varies by facility'",b'',b'4520 n. beacon',b'hull house association uptown community center west',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'patricia showers',b'',b'',b'',b'',b'60640',b'5613500',b'372',b'hull house association',"b'3409ps(hs collaboration with childcare & prek), 2518sa(schoo'",b'community partnerships',b'cp',b'yes',b'',b'uptown',b'uptown'
1231,,1800,chapin_dfss_providers_2011_070212.csv,KOREAN AMERICAN COMMUNITY SERVICES KOREAN AMERICAN COMMUNITY SERVICES,4300 N CALIFORNIA ,60618,5838281,,,,,,,KOREAN AMERICAN COMMUNITY SERVICES,IRVING PARK,,,,,Hye K. Choi,Yes,No,Yes,"7131PS(HS Collaboration with Childcare & PreK), 2808SA(Schoo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,0.428225,1801,chapin_dfss_providers_2011_070212.csv,LUTHERAN SOCIAL SERVICES OF ILLINOIS ARRA HOME BASED INITIATIVE - ROSELAND CHRISTIAN MINISTRIES,10 W 35TH ST 15TH FLOOR ,60616,9494789,,,,,,,LUTHERAN SOCIAL SERVICES OF ILLINOIS,DOUGLAS,,,,,Sophia Coleman,Yes,No,No,,,,,,,,,,,b'no',b'',b'',b'www.lssi.org',b'',b'no',b'',b'',b'',b'10 w 35th st 15th floor',b'lutheran social services of illinois arra home based initiative - roseland christian ministries',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'sophia coleman',b'',b'',b'',b'',b'60616',b'9494789',b'1801',b'lutheran social services of illinois',b'',b'',b'john schnier',b'yes',b'',b'',b'douglas'
371,0.73674839735,1802,chapin_dfss_providers_2011_070212.csv,LUTHERAN SOCIAL SERVICES OF ILLINOIS ENGLEWOOD MESSIAH,1910 W 64TH STREET ,60636,4365110,,,,,,,LUTHERAN SOCIAL SERVICES OF ILLINOIS,WEST ENGLEWOOD,,,,,Delphine Whittlesey,Yes,No,No,,,,,,,,,,,b'no',b'',b'',b'',b'',b'no',b'',b'half day/full day',b'',b'1910 w 64th st',b'lutheran social services of illinois - englewood messiah',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'delphine whittlesey',b'',b'',b'',b'',b'60636',b'4365110',b'610',b'lutheran social services of illinois',b'',b'head start',b'',b'yes',b'',b'',b'west englewood'
1232,,1803,chapin_dfss_providers_2011_070212.csv,LUTHERAN SOCIAL SERVICES OF ILLINOIS NORTH AUSTIN HEAD START,1500 N MASON ,60651,2371930,,,,,,,LUTHERAN SOCIAL SERVICES OF ILLINOIS,AUSTIN,,,,,Doris Holden,Yes,No,No,"4115IT(Child Care IT Center), 7015PS(HS Collaboration with C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,,1804,chapin_dfss_providers_2011_070212.csv,LUTHERAN SOCIAL SERVICES OF ILLINOIS ROGERS PARK,1754 W DEVON ,60660,6354600,,,,,,,LUTHERAN SOCIAL SERVICES OF ILLINOIS,ROGERS PARK,,,,,Deloris McDowell,Yes,No,No,7134PS(HS Collaboration with Childcare & PreK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1234,,1805,chapin_dfss_providers_2011_070212.csv,LUTHERAN SOCIAL SERVICES OF ILLINOIS TRINIDAD LUTHERAN,2921 W DIVISION ,60622,6354600,,,,,,,LUTHERAN SOCIAL SERVICES OF ILLINOIS,WEST TOWN,,,,,Emilia Espinal,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,,1806,chapin_dfss_providers_2011_070212.csv,LUTHERAN SOCIAL SERVICES OF ILLINOIS WINTHROP CHILDREN'S CENTER,4848 N WINTHROP ,60640,8783210,,,,,,,LUTHERAN SOCIAL SERVICES OF ILLINOIS,UPTOWN,,,,,,Yes,No,No,"2664IT(Child Care IT Center), 7133PS(HS Collaboration with C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,,1807,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION AUSTIN TOWN HALL,5610 W LAKE ,60644,2611505,,,,,,,MARCY NEWBERRY ASSOCIATION,AUSTIN,,,,,Marsha Ballenger,Yes,No,No,"7028PS(HS Collaboration with Childcare & PreK), 4155PS(Child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,,1808,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION FCCH-ALICE TWITTY,1054 N KARLOV ST ,60651,2520732,,,,,,,MARCY NEWBERRY ASSOCIATION,HUMBOLDT PARK,,,,,Alice Twitty,No,Yes,No,"5754IP(EHS Collaboration Enhanced Home IP), 5754IT(EHS Enhan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,,1809,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION FCCH-DEBRA BAKER,1728 N AUSTIN AVE ,60639,2376009,,,,,,,MARCY NEWBERRY ASSOCIATION,AUSTIN,,,,,Celia  Wills,No,Yes,No,"6117IP(EHS Collaboration Enhanced Home IP), 6120IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,,1810,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION FCCH-IDERIA HOWARD,1013 N MONITOR AVE ,60644,2612115,,,,,,,MARCY NEWBERRY ASSOCIATION,AUSTIN,,,,,Celia Wills,No,Yes,No,"6119IP(EHS Collaboration Enhanced Home IP), 6122IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.956079125404,1811,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION FCCH-JANET THOMAS,1034 N KARLOV ST ,60651,2529401,,,,,,,MARCY NEWBERRY ASSOCIATION,HUMBOLDT PARK,,,,,Janet L. Thomas,No,No,No,"5753IP(EHS Collaboration Enhanced Home IP), 5753IT(EHS Enhan",,,,,,,,,,b'no',b'',b'',b'',b'',b'no',b'',b'extended day',b'',b'1345 n karlov ave',b'salvation army - incarnation / salvation army',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'janet l. thomas',b'',b'',b'',b'',b'60651',b'2764118',b'29',b'marcy newberry association',"b'5753ip(ehs collaboration enhanced home ip), 5753it(ehs enhan'",b'child care',b'',b'no',b'',b'',b'humboldt park'
1240,,1812,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION FCCH-LASHANDA BAYLOR,1051 N MASSASOIT AVE ,60651,8297555,,,,,,,MARCY NEWBERRY ASSOCIATION,AUSTIN,,,,,Celia Wills,No,Yes,No,"6118IP(EHS Collaboration Enhanced Home IP), 6121IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,,1813,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION FCCH-MELVIN TURNER,1508 W MONITOR ,60651,,,,,,,,MARCY NEWBERRY ASSOCIATION,AUSTIN,,,,,,No,Yes,No,"5969IP(EHS Collaboration Enhanced Home IP), 5970IT(Child Car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,0.973112,1814,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION FCCH-NORMA JACKSON,935 N MENARD ,60651,,,,,,,,MARCY NEWBERRY ASSOCIATION,AUSTIN,,,,,Celia Wills,No,Yes,No,"6104IP(EHS Collaboration Enhanced Home IP), 6105IT(Child Car",,,,,,,,,,b'no',b'',b'',b'',b'',b'yes',b'',b'',b'',b'935 n menard',b'carole robertson center for learning fcch-norma jackson',b'',b'',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'jolene martin',b'',b'',b'',b'',b'60651',b'',b'1428',b'carole robertson center for learning',"b'5897ps(hs collaboration with childcare homes), 5897ip(ehs co'",b'',b'',b'yes',b'',b'',b'austin'
1242,,1815,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION FCCH-SHARON JAMES,311 N WALLER ,60644,2879737,,,,,,,MARCY NEWBERRY ASSOCIATION,AUSTIN,,,,,Sharon James,No,No,No,"5750IP(EHS Collaboration Enhanced Home IP), 5750IT(EHS Enhan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,,1816,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION FOSCO,1312 S RACINE ,60608,7466024,,,,,,,MARCY NEWBERRY ASSOCIATION,NEAR WEST SIDE,,,,,Kimberly Johnson,Yes,Yes,No,"4195IT(Child Care IT Center), 7086PS (HS Collaboration with",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,0.974283784628,1817,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION KENYATTA'S DAY CARE,2334 E 75TH ST ,60649,,,,,,,,MARCY NEWBERRY ASSOCIATION,SOUTH SHORE,,,,,Brenda Owens,No,No,No,,,,,,,,,,,b'no',b'',b'',b'',b'',b'no',b'',"b'8-11 hours, varies by facility'",b'',b'2334 e. 75th street',b'kenyatta?s day care center',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'brenda owens',b'',b'',b'',b'',b'60649',b'2213777',b'294',b'marcy newberry association',b'',b'community partnerships',b'cp',b'no',b'',b'south shore',b'south shore'
3,0.795988281568,1818,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION LEARNING TREE 1,8128 S KEDZIE ,60652,7788802,,,,,,,MARCY NEWBERRY ASSOCIATION,ASHBURN,,,,,Joanne Williams,Yes,No,No,,,,,,,,,,,b'no',b'',b'',b'www.marcy-newberry.org',b'',b'no',b'',"b'8-11 hours, varies by facility'",b'',b'8128 s kedzie',b'marcy newberry association learning tree 1',b'',b'joanne williams',b'chapin_dfss_providers_2011_070212.csv',b'',b'',b'ms. vaughn',b'',b'',b'',b'',b'60652',b'7788802',b'1750',b'marcy newberry association',b'',b'community partnerships',b'gertrude ricks',b'no',b'',b'',b'ashburn'
1244,,1819,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION LEARNING TREE 2,8322 S PULASKI RD ,60652,8843345,,,,,,,MARCY NEWBERRY ASSOCIATION,ASHBURN,,,,,Joanne Williams,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,,1820,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION MARCY CENTER,1539 S SPRINGFIELD ,60623,7622300,,,,,,,MARCY NEWBERRY ASSOCIATION,NORTH LAWNDALE,,,,,Barbara Tucker,Yes,No,Yes,"2751IT(Child Care IT Center), 7135PS(HS Collaboration with C",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,0.756699681282,1821,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION NEWBERRY CENTER,1073 W MAXWELL ,60608,8297555,,,,,,,MARCY NEWBERRY ASSOCIATION,NEAR WEST SIDE,,,,,Vernon Lyle,No,No,Yes,2753SA(School Age (SA)),,,,,,,,,,b'yes',b'',b'',b'',b'',b'no',b'',b'part day/full day',b'',b'1073 w maxwell st',b'marcy newberry association - newberry center',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'vernon lyle',b'',b'',b'',b'',b'60608',b'8297555',b'1163',b'marcy newberry association',b'2753sa(school age (sa))',b'school age',b'',b'no',b'',b'',b'near west side'
173,0.827818393707,1822,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION SOUTH HARPER MONTESSORI,8358 S STONY ISLAND AVE ,60617,7340375,,,,,,,MARCY NEWBERRY ASSOCIATION,AVALON PARK,,,,,Georgianna Coachman,No,No,No,,,,,,,,,,,b'no',b'',b'',b'',b'',b'no',b'',b'half day/full day',b'',b'8358 s stony island ave',b'marcy newberry association - south harper montessori',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'child care',b'georgianna coachman',b'',b'',b'',b'',b'60617',b'7340375',b'1822',b'marcy newberry association',b'',b'state pre-kindergarten',b'',b'no',b'',b'',b'avalon park'
142,0.804370701313,1823,chapin_dfss_providers_2011_070212.csv,MARCY NEWBERRY ASSOCIATION ST. JOHN,5701 W MIDWAY PARK ,60644,3795533,,,,,,,MARCY NEWBERRY ASSOCIATION,AUSTIN,,,,,Willie Mae Cole,Yes,No,No,3149PS(HS Collaboration with Childcare),,,,,,,,,,b'no',b'',b'',b'',b'',b'no',b'',b'extended day',b'',b'5701 w midway park',b'marcy newberry association - st. john greater holy temple',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'willie mae cole',b'',b'',b'',b'',b'60644',b'9480094',b'1823',b'marcy newberry association',b'3149ps(hs collaboration with childcare)',b'child care',b'',b'yes',b'',b'',b'austin'
1246,,1824,chapin_dfss_providers_2011_070212.csv,MARY CRANE LEAGUE CHILDREN'S LEARN AND PLAY,6512 S HALSTED ST ,60621,,,,,,,,MARY CRANE LEAGUE,ENGLEWOOD,,,,,,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,0.927760660648,1825,chapin_dfss_providers_2011_070212.csv,MARY CRANE LEAGUE MARY CRANE CENTER (EAST),2974 N CLYBOURN AVE ,60618,3485528,,,,,,,MARY CRANE LEAGUE,NORTH CENTER,,,,,Jennifer Jones,Yes,No,Yes,"4145IT(Child Care IT Center), 4236PS(HS Collaboration with C",,,,,,,,,,b'yes',b'',b'',b'',b'',b'no',b'',b'half day/full day',b'',b'2974 n clybourn ave',b'mary crane league - mary crane - east',b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'jennifer jones',b'',b'',b'',b'',b'60618',b'3485528',b'1825',b'mary crane league',"b'4145it(child care it center), 4236ps(hs collaboration with c'",b'state pre-kindergarten',b'',b'yes',b'',b'',b'north center'
1247,,1826,chapin_dfss_providers_2011_070212.csv,MARY CRANE LEAGUE MARY CRANE CENTER (LAKE & PULASKI),316 N PULASKI SITE ,60624,2653830,,,,,,,MARY CRANE LEAGUE,WEST GARFIELD PARK,,,,,,Yes,Yes,Yes,"4374IT(Child Care IT Center), 4374PS(Child Care PS Center),",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,,1827,chapin_dfss_providers_2011_070212.csv,MARY CRANE LEAGUE MARY CRANE CENTER (MOLADE CHILD DEV.),1120 N LAMON ,60651,6267760,,,,,,,MARY CRANE LEAGUE,AUSTIN,,,,,,Yes,Yes,Yes,"4372IT(Child Care IT Center), 4372PS(Child Care PS Center),",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
